country,name,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,state,normalized_county,5years_generation_gwh
USA,Eltopia Branch Canal 4.6,2.2,46.3784,-119.2545,Hydro,1983,Washington,Benton,31.693000000000005
USA,Elwood Energy LLC,1728.0,41.4388,-88.1236,Gas,2000,Illinois,Will,2688.5599999999995
USA,Emerson,1.6,42.276,-96.7292,Gas,1964,Nebraska,Dixon,0.07700000000000001
USA,Emery Station,602.8,43.094,-93.2922,Gas,2004,Iowa,Cerro Gordo,1980.141
USA,Emmitsburg Solar Arrays,1.7,39.6937,-77.3144,Solar,2014,Maryland,Frederick,
USA,Emmonak,3.2,62.7777,-164.5315,Oil,2007,Alaska,Nome,20.892
USA,Empire Energy Center,379.0,37.1385,-94.1041,Gas,1987,Missouri,Jasper,314.467004
USA,Empire Generating Co LLC,653.7,42.6252,-73.75,Gas,2010,New York,Rensselaer,7961.5080259999995
USA,Empire Solar,7.0,44.6644,-93.1088,Solar,2017,Minnesota,Dakota,
USA,Emporia,2.5,36.696,-77.56,Hydro,1986,Virginia,Emporia City,34.51797
USA,Emporia Energy Center,730.2,38.4459,-96.0652,Gas,2008,Kansas,Lyon,1433.188
USA,Encina,889.6,33.1361,-117.3364,Gas,1970,California,San Diego,1411.0323
USA,Encina Water Pollution Control,3.2,33.1165,-117.3215,Biomass,2008,California,San Diego,66.541
USA,Encogen,176.4,48.746,-122.486,Gas,1993,Washington,Whatcom,1218.6420110000001
USA,Enderlin,9.8,46.6144,-97.5765,Waste,1983,North Dakota,Ransom,19.328999999999997
USA,Enel Cove Fort,25.0,38.5603,-112.5811,Geothermal,2014,Utah,Beaver,603.904
USA,Energy Center,1.5,34.0631,-117.1639,Gas,2007,California,San Bernardino,43.91576
USA,Energy Shelby County,483.0,39.2794,-88.4772,Gas,2000,Illinois,Cumberland,322.95599999999996
USA,Enerparc CA1 LLC,1.5,36.8317,-121.4042,Solar,2014,California,San Benito,
USA,Enerparc CA2  LLC,1.5,39.699,-122.1756,Solar,2016,California,Glenn,
USA,Engelhard Solar LLC,1.1,40.33,-74.4625,Solar,2013,New Jersey,Middlesex,5.43448
USA,Engineered Carbons Borger Cogen,20.0,35.667,-101.432,Gas,1982,Texas,Hutchinson,427.096
USA,Engineered Carbons Echo Cogeneration,10.0,30.1525,-93.7206,Gas,1985,Texas,Orange,
USA,Engle,9.0,41.1428,-81.4706,Oil,1989,Ohio,Summit,0.28800000000000003
USA,Ennis Power Company LLC,418.0,32.32,-96.675,Gas,2002,Texas,Ellis,7533.3279999999995
USA,Enoree Phase II Landfill Gas Recovery,3.2,34.8008,-82.1847,Waste,2008,South Carolina,Greenville,76.95656
USA,Ensign Wind LLC,98.9,37.6145,-100.2787,Wind,2012,Kansas,Gray,2124.691
USA,Enterprise Products Operating,25.7,29.8247,-94.9197,Gas,1992,Texas,Chambers,861.5089999999999
USA,Enterprise Solar  LLC,80.0,37.6411,-113.6125,Solar,2016,Utah,Washington,
USA,Enterprise Sugar Factory,3.0,29.9036,-91.7256,Waste,1981,Louisiana,Iberia,2.5
USA,Eolos Wind Energy Research Field Station,2.5,44.7283,-93.0481,Wind,2011,Minnesota,Dakota,16.957
USA,Ephratah,4.0,43.0092,-74.5372,Hydro,1913,New York,Montgomery,56.514
USA,Equilon Los Angeles Refining,83.0,33.7917,-118.2347,Gas,1985,California,Los Angeles,2278.30298
USA,Equinix San Jose,1.1,37.2417,-121.7814,Gas,2015,California,Santa Clara,
USA,Equity Industrial Turbines,4.0,42.6256,-70.6565,Wind,2013,Massachusetts,Essex,
USA,Equuleus Community Solar Gardens,5.0,44.7261,-93.0227,Solar,2017,Minnesota,Dakota,
USA,Equus Freeport Power,120.0,40.6439,-73.5683,Gas,2004,New York,Nassau,440.018003
USA,Ergon Refining Vicksburg,4.8,32.3883,-90.9083,Gas,1995,Mississippi,Warren,155.234
USA,Erickson Station,154.7,42.6922,-84.6572,Coal,1973,Michigan,Eaton,4560.243003
USA,Erie,4.3,37.5668,-95.2375,Oil,1994,Kansas,Neosho,0.09746
USA,Erie Coke,2.5,42.1439,-80.0696,Gas,1953,Pennsylvania,Erie,2.62
USA,Erie Energy Center,20.0,37.5742,-95.2372,Oil,1999,Kansas,Neosho,0.4200999999999999
USA,Errol Hydroelectric Project,3.0,44.7866,-71.1243,Hydro,1986,New Hampshire,Coos,81.358
USA,Erving Paper Mills,6.2,42.5983,-72.3875,Gas,2014,Massachusetts,Franklin,
USA,Erwin Farm,5.0,35.3333,-78.6614,Solar,2014,North Carolina,Harnett,
USA,Escalante,257.0,35.4159,-108.082,Coal,1985,New Mexico,McKinley,6679.70296
USA,Escalante Solar I  LLC,80.0,38.5242,-113.0339,Solar,2016,Utah,Beaver,
USA,Escalante Solar II  LLC,80.0,38.5008,-113.03,Solar,2016,Utah,Beaver,
USA,Escalante Solar III  LLC,80.0,38.4978,-112.9869,Solar,2016,Utah,Beaver,
USA,Escanaba Mill,122.4,45.8044,-87.0891,Biomass,1975,Michigan,Delta,2676.6324569999997
USA,Escondido Energy Center,49.9,33.1261,-117.1172,Gas,2014,California,San Diego,162.628
USA,Escondido Energy Storage,30.0,33.1244,-117.1143,Storage,2017,California,San Diego,
USA,Essential Power Massachusetts LLC,250.6,42.095,-72.595,Gas,1979,Massachusetts,Hampden,31.895
USA,Essential Power Newington LLC,605.5,43.1047,-70.8061,Gas,2002,Maine,York,5093.628016000001
USA,Essential Power Rock Springs LLC,772.6,39.719,-76.1598,Gas,2003,Maryland,Cecil,2809.1059999999998
USA,Essex,121.2,36.8682,-89.8402,Gas,1999,Missouri,Stoddard,283.57300000000004
USA,Essex Junction 19,16.0,44.4821,-73.1164,Oil,1966,Vermont,Chittenden,188.19
USA,Essex Solar Center,20.0,37.8341,-76.8,Solar,2018,Virginia,Essex,
USA,Estes,45.0,40.3768,-105.5097,Hydro,1950,Colorado,Larimer,451.801
USA,Estherville,15.6,43.4028,-94.8433,Gas,1963,Iowa,Emmet,0.35300000000000004
USA,Estill Solar,20.0,32.7638,-81.2422,Solar,2018,South Carolina,Hampton,
USA,Estill Solar II,10.2,32.7278,-81.2535,Solar,2018,South Carolina,Hampton,
USA,Etiwanda,23.9,34.1035,-117.5257,Hydro,1995,California,San Bernardino,110.046
USA,Etiwanda Generating Station,666.0,34.0912,-117.5266,Gas,1963,California,San Bernardino,896.102
USA,Eubank Landfill Solar Array,2.0,35.0492,-106.53,Solar,2013,New Mexico,Bernalillo,
USA,Euclid Farm  Stamco N-54,1.0,41.6022,-81.4969,Wind,2012,Ohio,Cuyahoga,4.098
USA,Eufaula Dam,90.0,35.3069,-95.3572,Hydro,1964,Oklahoma,McIntosh,1099.341
USA,Eurus Combine Hills Turbine Ranch 2,63.0,45.94300000000001,-118.591,Wind,2010,Oregon,Umatilla,752.0590000000001
USA,Eva Creek Wind,24.6,64.0583,-148.9,Wind,2013,Alaska,Denali,350.932
USA,Evander Andrews Power Complex,270.9,43.1792,-115.7343,Gas,2005,Idaho,Elmore,774.893
USA,Evanston Township High School,2.4,42.044,-87.6996,Gas,1993,Illinois,Cook,0.0
USA,Everetts Wildcat Solar  LLC,5.0,35.8472,-77.1114,Solar,2015,North Carolina,Martin,
USA,Evergreen BioPower LLC,21.0,44.7708,-122.612,Waste,2007,Oregon,Linn,226.00127300000003
USA,Evergreen Community Power,33.0,40.3256,-75.9228,Waste,2009,Pennsylvania,Berks,521.384002
USA,Evonik Industries AG,1.2,40.3872,-86.9391,Oil,1992,Indiana,Tippecanoe,-0.012
USA,Exchequer,94.5,37.5843,-120.2686,Hydro,1967,California,Merced,813.183
USA,Exelon Framingham LLC,42.6,42.2672,-71.3983,Oil,1969,Massachusetts,Middlesex,6.661
USA,Exelon LaPorte Generating Station,236.0,29.7028,-95.0718,Gas,2001,Texas,Harris,438.47400000000005
USA,Exelon Medway LLC,135.0,42.14,-71.4464,Oil,1970,Massachusetts,Norfolk,19.055
USA,Exelon Solar Chicago,9.0,41.6758,-87.6514,Solar,2010,Illinois,Cook,71.376
USA,Exeter Energy LP,31.3,41.7124,-71.8223,Other,1991,Connecticut,Windham,
USA,Exeter Solar,3.5,36.2675,-119.1286,Solar,2014,California,Tulare,
USA,Exira,181.5,41.5144,-94.9197,Gas,2005,Iowa,Cass,121.849
USA,Expander Turbine,20.0,41.6836,-87.4233,Gas,1981,Indiana,Lake,468.46
USA,Expressway Solar A,2.0,34.5822,-117.3417,Solar,2014,California,San Bernardino,
USA,Expressway Solar B,2.0,34.5833,-117.3403,Solar,2014,California,San Bernardino,
USA,Expressway Solar C2,1.5,34.5844,-117.3414,Solar,2014,California,San Bernardino,
USA,Exum Farm Solar  LLC,4.9,35.3704,-77.4549,Solar,2017,North Carolina,Pitt,
USA,ExxonMobil Baton Rouge Turbine Generator,85.3,30.4897,-91.1872,Gas,1990,Louisiana,West Baton Rouge,3275.2070000000003
USA,ExxonMobil Baytown Refinery,177.3,29.7535,-94.9973,Gas,1980,Texas,Harris,5243.1512999999995
USA,ExxonMobil Baytown Turbine,381.8,29.7591,-95.0096,Gas,1997,Texas,Harris,13346.710000000001
USA,ExxonMobil Beaumont Refinery,677.8,30.0636,-94.0753,Gas,1998,Texas,Jefferson,21050.913005
USA,ExxonMobil Mobile Bay Onshore,12.0,30.432,-88.1824,Gas,1993,Alabama,Mobile,393.71038
USA,ExxonMobil Oil Joliet Refinery,39.7,41.4167,-88.1833,Gas,1986,Illinois,Will,566.4476480000001
USA,ExxonMobil Santa Ynez Facility,49.3,34.4648,-120.0444,Gas,1993,California,Santa Barbara,
USA,F B Culley,368.9,37.9111,-87.3275,Coal,1971,Indiana,Warrick,7753.3599380000005
USA,FAA NorCal TRACON,1.0,38.5595,-121.2576,Solar,2013,California,Sacramento,12.417000000000002
USA,FC Landfill Energy,2.2,39.3678,-77.3489,Waste,2010,Maryland,Frederick,30.545
USA,FCPC Renewable Generation,2.2,43.03,-87.9409,Biomass,2013,Wisconsin,Milwaukee,
USA,FECC Solar Benton,1.0,34.6384,-92.5783,Solar,2017,Arkansas,Saline,
USA,FIU Solar,1.6,25.77,-80.3677,Solar,2016,Florida,Miami-Dade,
USA,FLS Solar 170  LLC,2.0,34.6,-78.97,Solar,2014,North Carolina,Robeson,
USA,FLS Solar 200  LLC,4.3,34.5819,-78.94,Solar,2014,North Carolina,Robeson,
USA,FLS Solar 230 (Warren),4.8,35.0161,-77.8219,Solar,2015,North Carolina,Duplin,
USA,FPL E Somerset Windpower LLC,9.0,39.9792,-79.0128,Wind,2002,Pennsylvania,Somerset,79.764
USA,FPL Energy Ashtabula Wind LLC,148.5,47.1294,-97.8853,Wind,2009,North Dakota,Barnes,2502.1440000000002
USA,FPL Energy Burleigh County Wind,49.5,47.1167,-100.7333,Wind,2006,North Dakota,Burleigh,823.1569999999999
USA,FPL Energy Crystal Lake Wind II LLC,200.0,43.2737,-93.8,Wind,2009,Iowa,Winnebago,2783.991
USA,FPL Energy Crystal Lake Wind LLC,150.0,43.2125,-93.8311,Wind,2009,Iowa,Hancock,2565.68
USA,FPL Energy Montezuma Winds LLC,36.8,38.1636,-121.7966,Wind,2010,California,Solano,471.47900000000004
USA,FPL Energy North Dakota Wind I/II,61.5,46.3272,-98.8984,Wind,2003,North Dakota,Dickey,820.8530000000001
USA,FPL Energy Oliver Wind I LLC,50.6,47.1528,-101.1977,Wind,2007,North Dakota,Oliver,837.571
USA,FPL Energy Oliver Wind II LLC,48.0,47.1528,-101.1977,Wind,2008,North Dakota,Oliver,855.8190000000001
USA,FPL Energy Story Wind LLC,150.0,42.1044,-93.2722,Wind,2009,Iowa,Marshall,2534.601
USA,FPL Energy Vansycle LLC (OR),122.8,46.0128,-118.8162,Wind,2002,Washington,Benton,1299.82
USA,FPL Energy Vansycle LLC (WA),176.9,46.06,-118.917,Wind,2002,Washington,Benton,1741.4750000000001
USA,FRV Cygnus Solar Project,20.0,35.1028,-118.9544,Solar,2014,California,Kern,
USA,FRV SI Transport Solar LP,1.0,38.4869,-121.3911,Solar,2010,California,Sacramento,
USA,Facebook 1 Solar Energy Center,10.0,34.831,-106.762,Solar,2018,New Mexico,Valencia,
USA,Facile Solar,2.0,36.0989,-79.4939,Solar,2015,North Carolina,Alamance,
USA,Factory,26.6,39.8259,-89.6373,Oil,1973,Illinois,Sangamon,1.041
USA,Fair Wind,30.0,39.4046,-79.2911,Wind,2015,Maryland,Garrett,
USA,Fairbanks,42.2,64.8542,-147.7194,Oil,1971,Alaska,Fairbanks North Star,33.598
USA,Fairbanks Morse Engine,1.5,42.5185,-89.0287,Oil,1989,Wisconsin,Rock,0.016
USA,Fairfax,2.0,44.5259,-94.7188,Oil,2001,Minnesota,Renville,0.045
USA,Fairfax Falls,3.5,44.6534,-72.9961,Hydro,1919,Vermont,Chittenden,109.97399999999999
USA,Fairfield,7.5,38.3807,-88.366,Oil,1971,Illinois,Wayne,0.311
USA,Fairfield Pumped Storage,587.2,34.3061,-81.3308,Hydro,1978,South Carolina,Lexington,-799.985
USA,Fairfield University CHP Plant,4.5,41.1589,-73.2572,Gas,2007,Connecticut,Fairfield,120.09599999999999
USA,Fairfield Wind,10.0,47.7233,-111.9653,Wind,2014,Montana,Teton,
USA,Fairgrounds,68.3,38.5935,-92.2206,Oil,1974,Missouri,Cole,-0.651
USA,Fairhaven C,1.6,41.663,-70.8632,Solar,2017,Massachusetts,Plymouth,
USA,Fairhaven Power,18.8,40.7995,-124.2028,Waste,1986,California,Humboldt,428.38600399999996
USA,Fairhaven Wind,3.0,41.6391,-70.8734,Wind,2012,Massachusetts,Bristol,
USA,Fairless Energy Center,1338.0,40.1475,-74.7411,Gas,2004,New Jersey,Burlington,37268.274999999994
USA,Fairless Hills,60.0,40.1405,-74.7506,Waste,1997,New Jersey,Burlington,470.004002
USA,Fairmont (MN),39.0,43.6579,-94.4647,Gas,2001,Minnesota,Martin,65.31200000000001
USA,Fairmont Wind,5.4,43.575,-94.4467,Wind,2004,Minnesota,Martin,
USA,Fairmont-FLS 100,4.0,34.52,-79.13,Solar,2014,North Carolina,Robeson,27.6658
USA,Fairview Farms Solar,2.0,42.4597,-72.6103,Solar,2014,Massachusetts,Franklin,
USA,Faison Solar,2.0,35.0697,-78.1161,Solar,2015,North Carolina,Duplin,
USA,Fall Creek,2.1,41.9856,-122.3605,Hydro,1907,California,Siskiyou,44.977000000000004
USA,Fall River Solar,2.0,41.7513,-71.1145,Solar,2013,Massachusetts,Bristol,
USA,Falling Spring,7.2,39.9389,-77.6583,Gas,1982,Pennsylvania,Franklin,5.536
USA,Falls,63.6,40.1765,-74.79,Oil,1970,Pennsylvania,Bucks,6.021
USA,Falls City,22.0,40.055,-95.6083,Gas,1966,Nebraska,Richardson,-0.91
USA,Falls Creek,4.1,44.3968,-122.3502,Hydro,1985,Oregon,Linn,78.30099999999999
USA,Falls Hydro,31.4,35.3944,-80.0753,Hydro,1919,North Carolina,Stanly,565.7149999999999
USA,Falls River Hydro,9.0,44.0597,-111.3535,Hydro,1993,Idaho,Fremont,241.84565
USA,Falls Village,9.0,41.9573,-73.3693,Hydro,1914,Connecticut,Litchfield,173.93200000000002
USA,Falmouth Landfill Solar,3.0,41.6101,-70.5986,Solar,2017,Massachusetts,Barnstable,
USA,Faraday,36.6,45.268,-122.3201,Hydro,1934,Oregon,Clackamas,742.619
USA,Fargo Drop,1.1,43.625,-116.8997,Hydro,2013,Idaho,Owyhee,19.298000000000002
USA,Faribault Energy Park,334.5,44.3356,-93.2906,Gas,2005,Minnesota,Rice,1543.8230090000002
USA,Farley Road Community Solar,1.9,42.1,-72.0,Solar,2017,Massachusetts,Worcester,
USA,Farmer City,11.3,40.2461,-88.6388,Oil,1985,Illinois,De Witt,0.28
USA,Farmers Branch Renewable Energy Facility,3.2,33.0311,-96.9572,Waste,2011,Texas,Denton,126.209
USA,Farmers City Wind LLC,146.0,40.575,-95.5228,Wind,2009,Iowa,Fremont,1525.0420000000001
USA,Farmersville,4.5,36.19,-119.12,Solar,2014,California,Tulare,
USA,Farmington Holdco Solar,5.0,44.6231,-93.134,Solar,2017,Minnesota,Dakota,
USA,Farrington Farm,1.0,35.8328,-79.025,Solar,2012,North Carolina,Chatham,7.877999999999999
USA,Faulkton,2.7,45.0367,-99.1202,Oil,1969,South Dakota,Faulk,-0.42600000000000005
USA,Fayette,10.9,39.1406,-92.68,Oil,1981,Missouri,Howard,
USA,Fayette Energy Facility,644.1,39.8592,-79.9182,Gas,2003,Pennsylvania,Fayette,22435.164
USA,Fayette Power Project,1690.0,29.9172,-96.7506,Coal,1981,Texas,Fayette,39584.029492
USA,Feather River Energy Center,47.0,39.1093,-121.6093,Gas,2003,California,Sutter,133.496
USA,FedEx Woodbridge,2.4,40.5064,-74.3235,Solar,2010,New Jersey,Middlesex,11.729999999999999
USA,Federal Road Solar 1  LLC,4.4,41.8069,-70.7257,Solar,2016,Massachusetts,Plymouth,
USA,Feeder Dam Hydro Plant,5.0,43.2899,-73.6658,Hydro,1924,New York,Warren,129.101
USA,Felt,6.9,43.9135,-111.2833,Hydro,1978,Idaho,Fremont,146.96
USA,Felt Hydroelectric Plant,7.4,43.9097,-111.2854,Hydro,1986,Idaho,Fremont,144.147
USA,Fenner Wind,30.0,42.989,-75.7625,Wind,2001,New York,Madison,310.445
USA,Fennimore,7.4,42.9828,-90.6558,Oil,1988,Wisconsin,Grant,0.132
USA,Fenton Wind Farm,205.5,43.8528,-96.0183,Wind,2007,Minnesota,Pipestone,3582.7329999999997
USA,Fergus Control Ctr,2.0,46.2807,-96.0704,Oil,1995,Minnesota,Otter Tail,0.107
USA,Fermi,1281.0,41.9631,-83.2581,Nuclear,1986,Michigan,Monroe,39572.394
USA,Fernandina Beach Mill,96.9,30.6818,-81.4554,Biomass,1984,Florida,Nassau,3154.0805840000003
USA,Fernandina Plant,42.0,30.6612,-81.473,Waste,1982,Florida,Nassau,1252.368541
USA,Ferndale Generating Station,285.5,48.82899999999999,-122.6851,Gas,1994,Washington,Whatcom,3944.991998
USA,Fey Windfarm LLC,2.0,44.0364,-96.0736,Wind,2003,Minnesota,Pipestone,30.700000000000003
USA,Fiber Recovery  Inc.,2.4,44.8875,-89.3859,Waste,2008,Wisconsin,Marathon,
USA,Fiddler's Canyon #1,3.0,37.7503,-113.2537,Solar,2015,Utah,Iron,
USA,Fiddler's Canyon #2,3.0,37.7947,-113.2837,Solar,2015,Utah,Iron,
USA,Fiddler's Canyon 3,3.0,37.7313,-113.2166,Solar,2016,Utah,Iron,
USA,Field Street,48.0,29.0213,-80.9949,Oil,2001,Florida,Volusia,2.333
USA,Fife Brook,11.2,42.6857,-72.9776,Hydro,1974,Massachusetts,Franklin,111.92000000000002
USA,Fighting Creek LFGTE Plant,3.2,47.5317,-116.93,Waste,2012,Idaho,Kootenai,55.791000000000004
USA,Finch Paper,29.0,43.3084,-73.6376,Waste,1987,New York,Warren,696.398207
USA,Findlay Wind Farm,3.0,41.1012,-83.6444,Wind,2016,Ohio,Hancock,
USA,Finger Lakes Solar I,1.9,42.81399999999999,-77.0456,Solar,2016,New York,Ontario,
USA,Finley Buttes Landfill Gas,4.8,45.69,-119.61,Waste,2008,Oregon,Morrow,151.323
USA,Fire Island Wind,18.0,61.13,-150.2436,Wind,2012,Alaska,Anchorage,246.896
USA,First Citizens Bank,1.5,35.7285,-78.6392,Solar,2012,North Carolina,Wake,
USA,FirstEnergy Bay Shore,166.5,41.6917,-83.4378,Petcoke,1956,Ohio,Lucas,5169.437047
USA,FirstEnergy Bruce Mansfield,2741.1,40.6348,-80.4159,Coal,1977,Pennsylvania,Beaver,55929.10625600001
USA,FirstEnergy Eastlake,32.0,41.6711,-81.4425,Oil,1974,Ohio,Lake,1724.86599
USA,FirstEnergy Fort Martin Power Station,1152.0,39.7108,-79.9275,Coal,1968,Pennsylvania,Fayette,34451.16784
USA,FirstEnergy Harrison Power Station,2052.0,39.3842,-80.3325,Coal,1974,West Virginia,Harrison,62755.60978
USA,FirstEnergy Pleasants Power Station,1368.0,39.3667,-81.2944,Coal,1980,Ohio,Washington,38436.152973
USA,FirstEnergy W H Sammis,2468.1,40.5317,-80.6319,Coal,1966,West Virginia,Hancock,47502.283955000006
USA,FirstEnergy West Lorain,555.6,41.4294,-82.2644,Gas,1994,Ohio,Lorain,109.24799999999999
USA,Fish Creek,11.0,43.2742,-122.449,Hydro,1952,Oregon,Lane,124.982
USA,Fisher Road Solar,4.6,41.5933,-71.0181,Solar,2015,Massachusetts,Bristol,
USA,Fisher Solar Farm - NC,5.0,35.2413,-80.0346,Solar,2015,North Carolina,Montgomery,
USA,Fishers Island 1,2.6,41.2686,-72.01,Oil,2011,Connecticut,New London,1.417
USA,Fishing Creek,42.3,34.6,-80.8928,Hydro,1916,South Carolina,Chester,717.4209999999998
USA,Fisk Street,288.8,41.8508,-87.6533,Oil,1968,Illinois,Cook,9.942
USA,Fitchburg,57.6,43.0147,-89.4603,Gas,1973,Wisconsin,Dane,-0.129
USA,Fitchburg Gas Recovery,4.8,42.5354,-71.8481,Waste,2007,Massachusetts,Worcester,157.011
USA,Five Channels,6.0,44.4555,-83.6763,Hydro,1912,Michigan,Iosco,127.25300000000001
USA,Five Oaks Gas Recovery,3.2,39.5678,-89.3683,Waste,2008,Illinois,Christian,130.07500000000002
USA,Five Points Solar Park,60.0,36.3869,-120.2367,Solar,2016,California,Fresno,
USA,Five Points Solar Station,15.0,36.4003,-120.1033,Solar,2011,California,Fresno,139.655
USA,Flambeau Crowley Rapids Project,1.5,45.8683,-90.5844,Hydro,1930,Wisconsin,Price,32.32899999999999
USA,Flambeau Hydroelectric Station,22.0,45.4918,-91.0472,Hydro,1951,Wisconsin,Rusk,408.382
USA,Flambeau Lower Project,1.2,45.9135,-90.4475,Hydro,1923,Wisconsin,Price,30.540000000000003
USA,Flambeau River Papers,5.7,45.9356,-90.4472,Waste,1982,Wisconsin,Price,146.652
USA,Flambeau Solar Partners,2.5,45.7368,-90.471,Solar,2017,Wisconsin,Price,
USA,Flaming Gorge,151.8,40.9146,-109.4217,Hydro,1963,Utah,Daggett,2602.08
USA,Flash Solar,5.0,35.7581,-81.2294,Solar,2015,North Carolina,Catawba,
USA,Flat Meeks PV 1,5.0,35.8067,-77.2706,Solar,2017,North Carolina,Martin,
USA,Flat Ridge 2 Wind Energy LLC,470.4,37.3665,-98.2611,Wind,2012,Kansas,Harper,9018.425
USA,Flat Ridge Wind Energy LLC,50.0,37.3764,-98.4583,Wind,2009,Kansas,Barber,732.8320000000001
USA,Flat Ridge Wind Farm,50.0,37.3692,-98.4603,Wind,2009,Kansas,Barber,701.6519999999999
USA,Flat Water Wind Farm LLC,60.0,40.0011,-95.9289,Wind,2011,Kansas,Nemaha,1110.48
USA,Flatiron,94.5,40.365,-105.236,Hydro,1954,Colorado,Boulder,910.6069999999999
USA,Fleish,2.0,39.2851,-119.5933,Hydro,1914,Nevada,Lyon,54.78139
USA,Flemington Solar,8.0,40.4839,-74.8567,Solar,2012,New Jersey,Hunterdon,63.938289999999995
USA,Flemming Solar Center LLC,5.0,35.6689,-77.3839,Solar,2015,North Carolina,Pitt,
USA,Flint Creek,558.0,36.2561,-94.5241,Coal,1978,Arkansas,Benton,14517.851974
USA,Flint Creek Hydroelectric LLC,2.0,46.2275,-113.2947,Hydro,2013,Montana,Granite,
USA,Flint Hill Solar  LLC,5.2,35.4027,-79.5531,Solar,2016,North Carolina,Moore,
USA,Flint River,5.4,31.6028,-84.1376,Hydro,1923,Georgia,Dougherty,147.26000000000002
USA,Flint River Operations,85.1,32.2544,-84.0667,Biomass,1996,Georgia,Macon,1480.128409
USA,Flora Site A,5.4,38.6693,-88.4635,Oil,2002,Illinois,Clay,0.28700000000000003
USA,Flora Site B,3.6,38.6714,-88.4894,Oil,2002,Illinois,Clay,0.219
USA,Florence,9.2,43.7089,-73.0631,Oil,1992,Vermont,Rutland,0.0
USA,Florence Hills LLC,1.9,44.2297,-96.225,Wind,2001,Minnesota,Lincoln,29.055999999999997
USA,Florence Mill,106.4,34.1497,-79.5606,Waste,1982,South Carolina,Florence,2371.43684
USA,Florence Solar W3-080  LLC,7.9,40.0956,-74.7876,Solar,2017,New Jersey,Burlington,
USA,Florida Power Development,125.0,28.5819,-82.4311,Biomass,1988,Florida,Hernando,370.227003
USA,Florida's Natural Growers,10.7,27.9114,-81.6006,Gas,1996,Florida,Polk,228.78403999999998
USA,Flos Inn Diesel,6.0,46.71,-67.9556,Oil,1959,Maine,Aroostook,
USA,Floyd Road Solar Farm,5.0,36.5059,-77.6775,Solar,2017,North Carolina,Northampton,
USA,Floyd Solar  LLC,6.5,34.5091,-79.1359,Solar,2016,North Carolina,Robeson,
USA,Fluvanna,155.4,32.9319,-101.1436,Wind,2017,Texas,Scurry,
USA,Flying Cloud Power Partners LLC,43.5,43.3897,-95.2997,Wind,2004,Iowa,Dickinson,702.874
USA,Flywheel Energy Storage System Microgrid,2.0,57.7801,-152.4438,Storage,2015,Alaska,Kodiak Island,
USA,Folsom,198.6,38.7067,-121.1584,Hydro,1955,California,Sacramento,2186.126
USA,Fond Du Lac,12.0,46.6668,-92.2939,Hydro,1924,Minnesota,Carlton,246.707
USA,Fontana,3.0,34.1552,-117.3971,Hydro,1918,California,San Bernardino,11.175
USA,Fontana Dam,254.7,35.4507,-83.805,Hydro,1947,North Carolina,Graham,4724.913
USA,Fontanelle,1.6,41.3389,-94.57,Wind,2012,Iowa,Adair,30.241
USA,Fontenelle,10.0,42.027,-110.064,Hydro,1968,Wyoming,Sublette,266.626
USA,Foote,9.0,44.4354,-83.4407,Hydro,1918,Michigan,Iosco,153.717
USA,Foote Creek I,41.4,41.6283,-106.2013,Wind,1999,Wyoming,Carbon,594.235
USA,Foote Creek II,1.8,41.6575,-106.1892,Wind,1999,Wyoming,Carbon,28.665
USA,Foote Creek III,24.8,41.6665,-106.1833,Wind,1999,Wyoming,Carbon,360.689
USA,Foote Creek IV,16.8,41.6744,-106.1805,Wind,2000,Wyoming,Carbon,276.84
USA,Foothill,9.9,34.3182,-118.4944,Hydro,1971,California,Los Angeles,122.69000000000001
